wallet,tx_count,total_volume,avg_tx_value,active_days,protocols_used,chain
0x5daaf91ee05ccca763b63236ae7cc2fa6ca6b280,25,1.557024491,0.06228098,66,9,ethereum
0x39c3c3c652b5e5724843f9d7ad87257ecc2d4356,26,0.00201255,7.74E-05,51,13,ethereum
0x06f9dfd46ad5a821b5cec044f64f20e3db1ed1af,78,0.000240766,3.09E-06,16,3,ethereum
0xe44ea8542f22c62679b497399c7e40d8562603ba,216,3.521634746,0.016303865,82,5,ethereum
0xf908d5dbd01778484cc4ca83b598f88241b9ca8e,71,0.095380496,0.001343387,38,8,ethereum
0xdfa80da33627b3b65a10052585cd0063b30d28ed,7,0.119984951,0.017140707,1,4,ethereum
0xca142393289034a3632474a3456c1c9313d23843,6,1.86E-05,3.10E-06,5,3,ethereum
0xd77868c1d4ec787b385e6e64a7201b69d4f5019e,9,0.003982,0.000442444,4,3,ethereum
0x6ba8076532653f31b6e813fb1504b193d6fd30b4,58,0.868103708,0.014967305,68,9,ethereum
0xf0f115c0c4c24beba11f27646dfd8cb3070ddcc5,18,0.000268416,1.49E-05,48,2,ethereum
0x78ff837c5d7e19a1658f59a413ce5fe09d3d3ac2,43,0,0,76,1,ethereum
0x52d3dfa6ef6a955f971b5387e2594c5897c8eede,48,0.001096041,2.28E-05,84,3,ethereum
0x4b716b2d4a352738b72a181f051b24de20317ff3,96,0,0,89,1,ethereum
0x0000d1d57133729a23ea5d73ce9afded387f9fcc,7,0.000135167,1.93E-05,20,6,ethereum
0xd4d0d6ceaf03124d132bb991302ae2b6d1eca2b7,6,9.10E-05,1.52E-05,6,2,ethereum
0xc1294d981b0d133e4396b1c7df1d001322ef3d45,84,0.332541002,0.003958821,85,3,ethereum
0xbd931e2a1484a16d8cb961e72af0f52bbc50b1bc,9,0.017974973,0.001997219,65,2,ethereum
0x292c2a768d1673e34f4dedb9fa50188448dd9301,10,3.02E-08,3.02E-09,57,2,ethereum
0xa4646982600ef62a9e60bdae75a9fb57e87f0251,8,9.79E-05,1.22E-05,74,5,ethereum
0x14db785bc5c991cbff232f1b5baae823885c449f,7,0.002995784,0.000427969,6,4,ethereum
0x7187498616a3531105b12141efc9bbbcd3563c51,15,0.634959486,0.042330632,6,7,ethereum
0x74c208a9b937436e3bd5d52b2fa487611e91415b,37,0.817768565,0.022101853,8,11,ethereum
0xaf23f0a84ec7b6dc258df0e09a9f17453fb989b5,23,0.191052073,0.008306612,85,11,ethereum
0x45472f3880624f9f68ad54a8beb1bd9150cc654a,9,8.51E-05,9.46E-06,22,3,ethereum
0xe83c82a2a9f232397b7e7687109790544ca283eb,6,8.98E-05,1.50E-05,10,5,ethereum
0xd1468942328bd3419b942e93a80fff8abe9b9d8d,23,7.46E-05,3.24E-06,2,2,ethereum
0x5f2e5e08acb3f986dba2ada568e2853c8e474a03,15,3.76E-05,2.50E-06,5,2,ethereum
0x2339f3e4eb1e5c2e11bdbec17ded091bc4f83bb5,8,8.00E-08,1.00E-08,6,1,ethereum
0x43a5d6669cea8ad8baa650652ee083fd4cf3a09c,29,1.075712481,0.037093534,34,16,ethereum
0xb32b42fa1b6d27d8a66d70e0a330a23488888888,8,8.67E-05,1.08E-05,4,2,ethereum
0x4b0ab5d93139ee1990bc92d754b799ae7ed89bb3,8,4.35E-05,5.44E-06,5,2,ethereum
0x6dc01962a76aa16c3f5325b65f40ece67ad88907,13,7.92E-05,6.09E-06,3,3,ethereum
0x9c22936bb425793b2039920a79a00049cdbb831c,36,0.000134471,3.74E-06,14,3,ethereum
0x63816f5ed8723e155a607f51fdf542d116054608,8,3.27E-05,4.08E-06,1,2,ethereum
0x6abf16862b18307170179b88b996ae7b0a676d4c,6,6.00E-09,1.00E-09,70,1,ethereum
0xe1505d03376c705cae0ac77de94bb093e9415fe0,6,6.00E-09,1.00E-09,36,1,ethereum
0x54b9b7d15121601b16a8eaacecc74a5a971fc4a8,7,0.000107711,1.54E-05,45,5,ethereum
0x0fc43770157c10eacc6c9b7ec9c30c3e059777f8,7,9.10E-05,1.30E-05,2,2,ethereum
0x73f9d4594edad5a408651816cbbd5e1877979c01,161,4.652971001,0.028900441,78,37,ethereum
0x8814c7e2f3db2c308fdbf99e9cdab842b6f30605,61,4.60E-05,7.53E-07,6,2,ethereum
0x368af474a099e3c99cebd4e865f784c7186a921e,222,8.505559082,0.038313329,15,60,ethereum
0x3f8d16fc01e9804ca1011a1bfc425090787bf03a,8,8.52E-05,1.06E-05,7,2,ethereum
0xd70a6abcaea360139712d8b2c5d3f58343a3ca57,24,6.86E-05,2.86E-06,18,6,ethereum
0x6b7d0bbd1c8250c5fce941933f3db77e6989716e,8,0.001987218,0.000248402,9,4,ethereum
0x6ba13c7f5924ded6a1a6f9992c6ef85a77500cda,18,0.080853288,0.004491849,23,17,ethereum
0x5ad83ed2ccb818f337364f53b3c049b83599ce1f,14,4.05E-05,2.89E-06,6,2,ethereum
0xc195116553e6a567cb85a304de6c2e19a2dda279,511,141.4210391,0.276753501,71,86,ethereum
0x873fdfe0c37670f209063d7777bc0b090a9698cf,7,7.87E-05,1.12E-05,9,3,ethereum
0xf3e5fe8616553d59c91d1366c5af4ec7b0a138c2,17,0.254821063,0.014989474,6,7,ethereum
0x515b5915daebc4e289dd50afe6b2e79094273db0,9,3.86E-05,4.29E-06,7,2,ethereum
0xb8ef6e79a20d7a99edf40602634096ea4de4c27a,6,0.000117886,1.96E-05,17,3,ethereum
0xdd3f228fdf9527ca9d1822c2c38a6d30f4a7a44f,66,9.98E-05,1.51E-06,3,2,ethereum
0x608d4970e0f58af4fa938497b3a60c003954dcfa,9,0.000179836,2.00E-05,13,3,ethereum
0xec815033e249435ad2d3c8d80afa1beef74cde64,6,1.61E-05,2.68E-06,5,3,ethereum
0xa8c7c81e71090dbb55f98b5b62549cea37deb774,17,0,0,84,2,ethereum
0xa73b8c47c222ef5d96344f243b1549825bbf811e,77,46.13922488,0.599210713,67,11,ethereum
0xb9b141945db1e9dcd6930d03734e45268f028b0b,26,8.78E-05,3.38E-06,3,2,ethereum
0x81ac93c46961565cfadcb74eace634c5c0c4f769,6,0.00013538,2.26E-05,6,3,ethereum
0xa8e9b9899203107a7bce8c2ca519f23134fff21f,358,3.37E-07,9.41E-10,85,19,ethereum
0xd353f224bffa2340eeb0441ec278bf92affcabf0,14,0.005846133,0.000417581,68,8,ethereum
0xf69f875bfdc077074ecb85e337ba1b71014e018b,224,8.855768353,0.03953468,85,69,ethereum
0x1527e632cd6d65c833ef5fb98fd9a246ccd41890,15,0.091041708,0.006069447,75,8,ethereum
0xb174c3d012aa240beb1bf3156f52d37229b0a40e,14,0.000175781,1.26E-05,78,4,ethereum
0xdad480ec09c581ecb6c7dcfcfac78b200127ba02,32,0.727776473,0.022743015,8,11,ethereum
0xf35b50dd5db410f61d5902d8599df5d64cbff73d,44,0.036454159,0.000828504,76,17,ethereum
0x743fdd244ab78eb06ff6cb19060ba6d6555500aa,13,0.00017788,1.37E-05,10,4,ethereum
0xbc5721f3246eee5f87956fca6afc5e007f153a72,6,2.15E-06,3.59E-07,83,3,ethereum
0x8ad91472126e760fdaa205b5d615d6cd48e0b750,10,3.88E-05,3.88E-06,5,2,ethereum
0xb006a5560ca648e6dab1377ecad70d5d3e3e58cd,12,0.00016825,1.40E-05,10,4,ethereum
0x8ae799b800a208693385aa6232b787b9a10ec791,17,0.000111525,6.56E-06,33,9,ethereum
0xe911b6e2fffcb3db14eeebdd36c025b7d90b477b,51,0.702969237,0.013783711,18,5,ethereum
0xf04fe14cff57574329fd0a71c15331416109d3d5,7,9.41E-05,1.34E-05,9,7,ethereum
0x059eecc1630b8207bde52872eb52149988a60c00,20,5.00E-09,2.50E-10,73,4,ethereum
0xa04e9d315e4af0732504580be930a352a9a6f635,12,0.000126599,1.05E-05,7,2,ethereum
0x05a2b0699f6dce2715c242766c11468bc38ef58f,44,1.816651324,0.04128753,87,10,ethereum
0xe476b79606d2205c979820dcb034e5497b67503c,51,1.038222188,0.020357298,61,15,ethereum
0x14036ea4cee37d1720807cc48e14ed00d7854a67,13,0.000159829,1.23E-05,79,5,ethereum
0x363e74f5fdc4bb6c4f02641262c772baa6c6034b,20,0.003747,0.00018735,87,5,ethereum
0x9fad3eeb76b00204f19c7237af786c7b35722853,18,0.000179966,1.00E-05,18,4,ethereum
0x456446e8bae452560bc56ac3825231944c49980c,7,4.11E-05,5.87E-06,5,2,ethereum
0x1c75c358dfc40833b5f0fa50735d9270a00311b6,7,4.19E-05,5.99E-06,3,3,ethereum
0x152a88ce307d48b77ae3093b2d460b6e3904618f,15,7.13E-05,4.75E-06,12,3,ethereum
0x5c6cb40baad5bf5c245218038b692b5913123871,6,4.56E-05,7.60E-06,6,2,ethereum
0x60f27108819661a8e112e8a7345614b21c93a4e6,172,1.548282446,0.009001642,90,1,ethereum
0x09c1a3c6be9bcbd72e45faf4335116f25582ff18,16,3.63E-05,2.27E-06,4,2,ethereum
0x75fcd5bf1bc4b1b74efa345c0a5a658346acc804,6,0.11998961,0.019998268,28,4,ethereum
0x8a62ca0c113bc1acf80e1dc77656ec047a607b5a,47,0.014,0.000297872,65,3,ethereum
0x145bea7edb13d09f67dad450501ac8634625f615,9,3.66E-05,4.07E-06,7,2,ethereum
0xbc8c768189a3c9d339663c234bfd8b86b9f53209,10,4.38E-05,4.38E-06,5,2,ethereum
0x3e5d8662ac158014596bd942a3029ff875b6c551,7,4.47E-05,6.39E-06,6,2,ethereum
0x28a12886ed4bbc77f6c93a22beb8e2d48bd96d89,6,7.98E-05,1.33E-05,16,3,ethereum
0x31f7f4ba16d7762844744e8d1a35d1c525a2dcd0,18,0.154559211,0.008586623,70,10,ethereum
0x64d27005b36047374e186eef3081a2b718123ca8,7,8.05E-06,1.15E-06,8,5,ethereum
0x7583a1d9696a704981f808b784380da8ff65e08d,13,2.261438752,0.173956827,69,7,ethereum
0x247a518e7fe9036b5676bd2fbc02213df3681ad2,132,17.57780497,0.133165189,90,31,ethereum
0x965b85d752dbd129c0bb6e89345d26f8b0d036d6,18,3.54E-05,1.96E-06,5,3,ethereum
0xe9fcd8fd4994e9cc3c8d2d12e899d9b9a5d8883d,8,0.000334583,4.18E-05,16,4,ethereum
0xe36de82de3a85fc5dc801d89f451203a48e7ac8a,6,9.71E-05,1.62E-05,62,4,ethereum
0xaac4b062d10ef271f2768c0ec09b40b9f5bfe243,9,0.26877708,0.02986412,58,5,ethereum
0x579672f2b25c29423a291176a18ef7a4a1115909,57,0.00022207,3.90E-06,72,4,ethereum
0x271e6f789a05ae18f96fc64bd6ad979a1e6844f5,17,0.00256521,0.000150895,73,10,ethereum
0xeac6811beaab2bc1836bdbc5205c2d1aaaae6064,13,3.61E-05,2.77E-06,7,4,ethereum
0x86c64301aa02b25c5c83250a1df3d8fe3527749f,73,0.00016912,2.32E-06,63,3,ethereum
0x5887bb69d8d99767f2c2e6e76f7d6f8db4360626,155,3.877895024,0.025018678,88,3,ethereum
0xd0d0c9614653b39b099c8068b022831d3cea3b15,10,0.000164433,1.64E-05,40,3,ethereum
0xc03a3de45082f479d248cce8b4ec492b9ceb7343,6,9.00E-05,1.50E-05,11,6,ethereum
0x7e68ba9c411f3b5a6a340a7825cf0771e7ca8d6f,6,0.000197294,3.29E-05,7,2,ethereum
0x4ac703c8634827da70cfadce75f0350bcb320735,15,0.000212785,1.42E-05,58,9,ethereum
0xb65a5a4421c12cb5f84647e723b6043f3dd6ea6c,42,0.63976621,0.015232529,7,10,ethereum
0x4364161c2eca9f3cc374319470348196ecf056ce,7,3.18E-05,4.54E-06,3,2,ethereum
0xc1aa200a5316010e9e3500fc28ee65f0a34d4fd7,7,4.04E-05,5.77E-06,3,2,ethereum
0x3a9bb992cad76dc60afe8328d3358d1829c5151e,45,2.80E-08,6.22E-10,81,9,ethereum
0x5f3f749ec571b328e59c62aad183b2eebf7562a3,72,0.590154012,0.008196583,90,23,ethereum
0x26fc91458e496def84754138fff37eabc2ba6f6e,15,0.000158902,1.06E-05,22,11,ethereum
0xa0307ec2c3b00efc6f0f082a0c0eb4e62966cd0e,14,3.77E-05,2.69E-06,5,2,ethereum
0x422ab043248c1e1c73700405a81f385e37b4dfe2,20,2.71E-05,1.35E-06,3,2,ethereum
0x507f9492e5874b4fd183c44973949dfc86f633b1,10,7.76E-05,7.76E-06,6,2,ethereum
0xdea5df67f5144e41df1362868a9ea27643219fb5,6,9.46E-05,1.58E-05,9,5,ethereum
0x11e6603b8e253a2e8e55691338464dddf8e80a31,24,2.84E-05,1.19E-06,5,2,ethereum
0xcd0439b45b2eaffe2ae4b3cf97ae70b65711976e,7,0.000131133,1.87E-05,21,3,ethereum
0x1e3e7169ba76c9aee9e0f11c896e62050669eddf,25,3.18E-05,1.27E-06,7,2,ethereum
0xaf884a927cca9dcf830f5892e46a0e19f71ed66d,16,0.986942758,0.061683922,2,6,ethereum
0x3a53431ba545d4870b9ce0d0782a4111e1e8cee4,6,4.25E-05,7.08E-06,2,2,ethereum
0x240c78e711469c3d61d4dd8bdf7d360b5519d2ff,51,5.14E-05,1.01E-06,40,26,ethereum
0x98aa6d2a711b73bb4bc53c95570578e7858f8da2,49,0.441198982,0.009004061,25,1,ethereum
0xc71610e70f352563f31b3b208ebba0032af3904c,10,0.000139393,1.39E-05,62,6,ethereum
0xdd9fa18a2cb19103fe1ceb3baf50a48e1b1cb4b7,237,10.16105449,0.042873648,88,19,ethereum
0xdc375b97f2249c4eb82e39125d72c218f78bfd8e,7,0.011760502,0.001680072,54,7,ethereum
0x9e385bc3871862b472e6b5f26738e2413e012dad,16,0.432076258,0.027004766,1,7,ethereum
0x32c4488ca0fcfba8a5af6dd84dfa865827b12e37,15,0.02086949,0.001391299,79,6,ethereum
0x65d5a4f7eb4c124df9ed9842386aa037711764f5,9,0.000107457,1.19E-05,56,4,ethereum
0x3bb5449f7e26d6959b3143916f9211e84eb10d07,9,0.001991895,0.000221322,11,4,ethereum
0xb704856ea7a74e6899133b62fc4fc672f734e34d,13,0.004837201,0.000372092,14,3,ethereum
0x95b6d95b98487cb4e6318b5595be8584968646a7,39,0.217948749,0.005588429,68,8,ethereum
0xf836ad03010f2b30cf1fd254e24107fd0505f269,15,17.19560945,1.146373963,72,8,ethereum
0x01ef117f5f68e1e84531d781c784698fd1f30d88,52,0.86645567,0.016662609,27,23,ethereum
0x11257b990343fb4c5323937777261fad2e65367c,22,2.73E-07,1.24E-08,82,12,ethereum
0x49eb9bb7051d3559db38311340effb072ccdccec,7,0.00012958,1.85E-05,14,4,ethereum
0xc2e0d88050f51b6ca5be9eb7ba818c9056f3ccc0,17,0,0,60,2,ethereum
0x620a24c63a35f03360298d24f114541f9fe63a3a,166,8.122773572,0.048932371,82,101,ethereum
0x17cacb3a8a4678073f33106ff725cf158e4deece,7,0.000131166,1.87E-05,25,6,ethereum
0x093f19891622bd08519599c4da8ee80f4cc68eff,74,1.671635746,0.022589672,89,12,ethereum
0x46d9315f692c273ccfc3b592a0e7a1c900594fc0,8,0.043498316,0.00543729,61,8,ethereum
0x996033c90b1cfbb7840b1896af42708581755842,1128,68.63632023,0.060847802,74,95,ethereum
0xb194dff004ef950472cfcd2e635722aa1e23cfbd,8,5.58E-05,6.97E-06,18,4,ethereum
0xb2d0fca6c01e0b27d983d9d94a1f54e5b12fb892,13,0.000074407,5.72E-06,10,9,ethereum
0xde5050527782316a4e07b140ce3744aef0cb056a,12,6.00E-09,5.00E-10,36,5,ethereum
0xd991d530d1037d313d1c887e205dcac7508239c8,9,3.73E-05,4.14E-06,4,3,ethereum
0x4a75e84133507f02ad2000c74f9a57694920c63d,93,2.161525277,0.023242207,15,4,ethereum
0x600006ef75ad93c5c301ce7b4812985415daf72a,21,0,0,87,1,ethereum
0x9edfd3e62da5b8d97a4f03731d69c4334099e0e5,18,0.112796237,0.006266458,86,13,ethereum
0xb1c5d56587f2a10cbca02ce9d5411f7def079493,51,1.669726582,0.032739737,9,13,ethereum
0x4fbd55304ac5cf166b76e989c87918b7b27bcb03,8,9.96E-06,1.25E-06,63,3,ethereum
0xd0155580f2c3fb2d28419af5ea0d28e346569410,7,3.68E-05,5.25E-06,1,2,ethereum
0x90e27550fc297a487731c29f59b2167d4aed9f10,6,0.000377507,6.29E-05,1,2,ethereum
0xcf99aeb1821af5aadb7ee847203a2dbced1aaa28,22,0.00610705,0.000277593,13,7,ethereum
0x9061234976b7f6dd15d73b22822471f77df86e49,11,7.43E-05,6.75E-06,22,4,ethereum
0xc83cf3414d99ae6a8a8a57925d54bf66139919e8,8,4.29E-05,5.36E-06,1,2,ethereum
0xfc2f48126b65d11692641befff210fa55f9f8ae5,85,0.014542025,0.000171083,85,22,ethereum
0x2ec9135151d232d32e282ebfda7af5872b7b9471,27,18.66213472,0.691190175,88,14,ethereum
0xd542e5307a18f550c134f860d395a65e98e1b008,11,0.000104843,9.53E-06,61,8,ethereum
0x143602a5bc992e6d4f7e6a459875b4cbdd6571fc,9,4.36E-05,4.84E-06,6,2,ethereum
0xedf77363c27e1afb841076e15488ee4d2c54a2d9,29,0.00027803,9.59E-06,40,12,ethereum
0x9855c34e8aeab8f342d25b2caa3501ec0834d96f,132,1.31E-07,9.92E-10,83,22,ethereum
0x506ffef03d8734698b1c964d4fc1ccad83096e9d,10,2.27E-05,2.27E-06,3,2,ethereum
0x8352c07e01ad42f3dcea34635bd7944f1f6482e6,22,0,0,82,15,ethereum
0x1093b453826902db9351b1de750a727283828302,12,0,0,81,2,ethereum
0x8d1fd4c1aeab23d0df2ac56e81f6d5f9b9e402f5,7,8.67E-05,1.24E-05,7,3,ethereum
0xd6b3ccad6750f4f9c1b000f8ba029abd3d8766c3,22,5.17E-05,2.35E-06,9,2,ethereum
0x392528fbedabddbeab278d6591e8d2e3997422d9,36,3.60E-08,1.00E-09,76,2,ethereum
0x05314a963339e05f1181310ac5cf9a8de9381896,11,4.58E-05,4.16E-06,39,2,ethereum
0x8ef79cd4011f802919c58dd0beb2dfde6051846d,108,0.806859041,0.007470917,60,6,ethereum
0x557414f010ee8fa049b67c06ee95974770147a47,11,1.10E-08,1.00E-09,4,1,ethereum
0xa0b358f47215c9492d86817e989af9aea5f5876c,13,0.030992216,0.002384017,74,8,ethereum
0xfed4d72927eba021b04a5749a65fad3aa6b2232c,11,7.08E-05,6.43E-06,7,5,ethereum
0x4901b1acd574460e9250e3c537cfdc85ad27bf9d,27,2.70E-08,1.00E-09,1,1,ethereum
0xcd85d14bc18e0e120872a1ae2730a70e183a6a06,9,0.0539187,0.005990967,43,6,ethereum
0xa71826753cd88d67948ac5d07d91e29b33f8c08d,11,0.001757814,0.000159801,78,5,ethereum
0xf07014feaf52dee6fc21ca5b146e3b99e5b061ff,25,0.000208895,8.36E-06,61,4,ethereum
0x250f832d9e510215e1d633392672a930b40e8ba6,45,0.001549582,3.44E-05,23,5,ethereum
0x44cad439761ddc07243d874f43827d6c02a1f2b1,13,0.311,0.023923077,24,9,ethereum
0x53c01bd0d308d4ef9cb1907e9088f6d582ea8c0e,11,4.82E-05,4.38E-06,18,4,ethereum
0xac2ef467e25d130ab538605b3aab9a4c3dc8ae64,24,0.000114002,4.75E-06,80,7,ethereum
0x1c20b7399a29a0391f8267a0b5dcd887aafff749,7,4.48E-05,6.39E-06,6,2,ethereum
0x012a9613d12bf28466bd7547c53cec64422bfac0,63,1.593914249,0.025300226,76,42,ethereum
0x6d65989a75d43db5586740b5e8d30d585afc7bfe,16,0.000104737,6.55E-06,71,4,ethereum
0x5ef0c1a3e3e76ba3a806c32ee7d1bc8ff7c92397,28,0,0,66,1,ethereum
0xbeae88d47980115deb3a6ce6d3fa851313c129ff,6,0,0,58,1,ethereum
0x029b322dfd303d11148ba9e2394564561429af8d,18,0.410157417,0.022786523,88,8,ethereum
0xafa6668694293c79f518bf5a00b8b2183e26ddba,62,6.13E-06,9.89E-08,81,3,ethereum
0x0d0bb90cac5774af10d829d796abe51cc2af7911,16,3.57E-05,2.23E-06,6,2,ethereum
0x31c246f7881ac026b8d5517525dd5f92661a2e31,10,0.000103897,1.04E-05,49,4,ethereum
0xac2231fc78aae27420df88e350ff726f1a649b61,54,0.298665629,0.005530845,64,16,ethereum
0x85fa5eeb3b95cac9721ee3d543cab441f41fccdf,7,3.71E-05,5.30E-06,1,2,ethereum
0x7e769f5d744ca98a75447fffe63edb3fa15e80b7,6,1.75E-05,2.91E-06,18,3,ethereum
0xf8cbbd89794ec4090906fd3db28fe55a1d74eb10,8,0.001026911,0.000128364,22,5,ethereum
0xbdbf2d4e9cca7e6b343266652f9957cc2fcdfe02,10,0.00996259,0.000996259,50,6,ethereum
0x6a13d7f549897e4fd2d95eb7385a3cab9a5f0a02,18,1.50E-08,8.33E-10,58,3,ethereum
0xb5dd9ef988e86b5e0daf6cc522e1012c6f23a276,7,0.177651343,0.025378763,34,5,ethereum
0xaedb037036a980ac7474d969e3aa8824c2d59f2f,75,16.45967529,0.219462337,43,31,ethereum
0x0b8f94520fba1ca184ab3754ecb69b29aa1e3e00,7,0.00194295,0.000277564,54,4,ethereum
0xddea0dc21f0061c64b8c5158dea41ebaaf1d3456,19,1.00E-09,5.26E-11,82,8,ethereum
0x6102466e7e6aa5ca3452d7a744a1fb6f725eec02,24,0.003001788,0.000125075,25,12,ethereum
0x5f96a57fbabccf44c4265648e33ce8b40c46953f,23,9.90E-06,4.30E-07,68,3,ethereum
0x24ef907d7e8f1f745341dd2c34f93869d7217f51,6,0.000139069,2.32E-05,1,2,ethereum
0xf9b9ceb7680d269818d3bc5fa5cae9a14981e008,16,0.7,0.04375,81,12,ethereum
0x8bcb280a184e9087174376983bcad31e91336b5b,21,0.00005,2.38E-06,89,2,ethereum
0x3be3264f2cb48d53dbb12cc56a17318e62a01fd3,79,1.32E-06,1.67E-08,49,42,ethereum
0xeebc18a3b76ff29957316186e65392bf2eee1574,22,9.25E-05,4.20E-06,52,14,ethereum
0x4828ceae305cc847de837e736221c1b0f767f796,9,1.612100947,0.179122327,2,4,ethereum
0x74290f0df8944ca8a6bb9b4e64dce1503d526997,22,0.001057182,4.81E-05,83,6,ethereum
0x8b3166aec5a724caf805e788514278aeac87e76c,16,0.063712594,0.003982037,6,2,ethereum
0xf0903db4f3704df3a23ec91431b590e47db59f92,11,3.70E-05,3.36E-06,1,2,ethereum
0xeaaab59ba53932829eb7b75991e838830beb15e3,11,3.63E-05,3.30E-06,7,2,ethereum
0x8ba9d79d83460e95432b9a282f21dc781ff19683,16,0.00014816,9.26E-06,59,4,ethereum
0xc41c12730e1f969694e7e8f6731cd35272e9b11c,6,0.000117219,1.95E-05,18,3,ethereum
0x515e65a4303117865fae8e0f3180e403eb906b51,8,0.000129511,1.62E-05,10,3,ethereum
0xf84c14da3590ef4027a6926d335382e8d285a390,12,8.07E-05,6.73E-06,3,2,ethereum
0x50e48db3daf616c74a1a400a3f1ded2c8e363fa9,147,0,0,89,2,ethereum
0xa97c86a13e508cdf404f218f7c0428afb56eb054,11,0.000138844,1.26E-05,62,7,ethereum
0xce27a69dd0eb085e3777cc3e7a2ba9fef29f1e4d,7,4.49E-05,6.42E-06,6,2,ethereum
0xb00a15dad3b051dfbdbfcf3c96ba82503b839ba2,442,3.826252423,0.00865668,89,22,ethereum
0xc76384281f7b7b3e48db042fa3c6dd325179dd7a,19,0.00056689,2.98E-05,85,14,ethereum
0x56e75e42cded046dbf2265e1d95b7f6ba7d06784,20,0,0,53,7,ethereum
0x4bde1ca40e83c8856b8753ddc2316dfd54627ceb,11,0.000182418,1.66E-05,12,4,ethereum
0x3d1dec607247c34c9c6ab5076deac3cb45977468,10,1.83E-05,1.83E-06,8,2,ethereum
0x7a2f6e9247839a28478b02f5e261f5e075a2dbde,17,0.821745489,0.04833797,16,9,ethereum
0x4f0df17ab18531465904a5f81bd18542ae8a590b,8,8.52E-05,1.06E-05,9,2,ethereum
0x126e12b1272c493e3b9901b3a576cf2720afe410,44,6.970120172,0.158411822,70,24,ethereum
0xc980a324fc527c0aae2b1810b844a8e30f571aeb,66,0.00011136,1.69E-06,55,8,ethereum
0x74fe32e32da172447c97cc87ba8e6153edd96b2c,10,0.116057611,0.011605761,42,6,ethereum
0x09c38aee0f7ba140c2706bc52ef62d8ad0d4f652,15,0.7813,0.052086667,33,8,ethereum
0x3327c7e153ebc6847d2c19071c9b9cc9750df8d3,10,3.82E-05,3.82E-06,5,2,ethereum
0x7f51b7a80d10b0f9a4be6526dbcb2cf1be5e9199,13,7.82E-05,6.02E-06,52,9,ethereum
0x42a28050f25ddfd6b76eefc3534d85348bcf3710,22,0.020340827,0.000924583,20,12,ethereum
0xc6917c9adf11a5e80cc543434c063790476f6655,35,2.529719521,0.072277701,12,2,ethereum
0xaab7dd6a4c660ce631898e55bd923d1b447038c1,8,1.50E-05,1.87E-06,64,3,ethereum
0x5d1cd8ab5ff1d57c667ff27aa92f0d7310a46e02,122,9.957491112,0.08161878,21,64,ethereum
0x987461e8fc7e49c7193782daf10b1a8586038bf6,8,8.26E-05,1.03E-05,6,2,ethereum
0x1b2fdaf1d165473d524d4ca177fe1a9b63d630f6,6,9.56E-07,1.59E-07,33,2,ethereum
0x9c72cc180c7732e38789bf6d219513e952a121d8,17,1.33E-05,7.83E-07,51,3,ethereum
0xcbde58aaab0b5669747e3001b18edfdfc763e293,6,0.104975065,0.017495844,2,4,ethereum
0x28c46cb4d85b58a0321989ec37b6f30e0d1b2467,8,3.06E-05,3.83E-06,57,2,ethereum
0x01619b95e7e78cbfbf6d38cfee8fc205243c9481,6,1.00E-08,1.67E-09,1,4,ethereum
0x86f547e1400bbaf5b2cf0f43d895b4cdd0860582,178,7.967428081,0.044760832,76,27,ethereum
0xaa874a3d5924499947837cce5d9e4ca14924e88c,259,0.139811599,0.000539813,82,20,ethereum
0x3d30d66940d563e838c9ee9a2414d79c6c937bea,44,1.902860299,0.043246825,10,10,ethereum
0xc662774bc1eeb2d8d3863c7954e54ddc179fc66b,31,1.80E-08,5.81E-10,87,7,ethereum
0x3d96fe2c198cca92d20a3c58031b45c1815e35e2,12,0.129045152,0.010753763,19,9,ethereum
0xb8579734f7e96ce1513b452cca63c1ee52abf25a,42,2.334712056,0.055588382,15,9,ethereum
0xe4cdcde1acb1f4e8a5c65e50e553ca947ad1f55b,112,0.000843285,7.53E-06,52,13,ethereum
0xab5e1d82c8e935072beae5e81fec0808a08a440a,18,0.006810053,0.000378336,28,11,ethereum
0x107d1d4e51086ff4b7eb2ca7b1aa7877d0a55e57,255,33.92829948,0.133052155,87,26,ethereum
0x3fe701f83298ff2f836b8d5bfc0577cc40a0617e,16,1.133785161,0.070861573,54,5,ethereum
0x0b901186250e94773ae7ba5571c9e8402794d1ce,6,0.00562434,0.00093739,1,3,ethereum
0xe93426267d158ac8834ef0d55ef4748a4918dd22,57,2.84E-05,4.97E-07,4,23,ethereum
0x3c76a3fee9831309c8d2f66ac723eaab740b1ee0,38,0,0,76,20,ethereum
0x4e846e2ab6a8e2565ea073a5ee9839fcbfd927d1,19,1.704617897,0.089716731,38,13,ethereum
0xf6a477c0589cb581269df224f9ef32936b3122ac,45,3.342557517,0.074279056,88,21,ethereum
0x211c2728c7852c57ef506e27454d8fc06c177a27,44,18.66556001,0.424217273,26,13,ethereum
0xe68369ba4ceadb969f717a3dcbb65711b0b95d63,16,0.986120274,0.061632517,15,5,ethereum
0xc77710866e0ce6b0c8c1287f4d04b1516a399f1e,17,6.84E-05,4.03E-06,82,5,ethereum
0x54099e7a4c0e1f4e8ea257e88390881ac724da97,53,1.972976877,0.037225979,10,12,ethereum
0x4f0769533a88a61a654ba240c866ab9279580ec1,7,0.006008279,0.000858326,6,6,ethereum
0x7e747bb8191ad0abcb1064c532af70ee1bbbc550,177,2.34E-06,1.32E-08,87,15,ethereum
